1963 1 4    0.0000    0.0570    0.0037    0.4167   -7.8944
1963 1 5    0.0100    0.0550    0.0037   -2.0778   -9.1222
1963 1 6    0.0200    0.0540    0.0037    4.7278  -10.4778
1963 1 7    0.0000    0.0540    0.0037    9.0000   -4.5000
1963 1 8    0.0300    0.0550    0.0037   11.5444   -4.4111
1963 1 9    5.3100    0.0570    0.0037    4.2778  -12.0222
1963 110    0.9800    0.0590    0.0032  -11.9278  -13.6944
1963 111    2.1600    0.0630    0.0026  -16.0389  -12.1889
1963 112    1.6100    0.0670    0.0026  -14.8778  -10.6611
1963 113    0.0500    0.0720    0.0024  -15.2111  -10.5944
1963 114    0.0000    0.0770    0.0024  -15.7500   -6.7278
1963 115    0.0000    0.0840    0.0024  -16.3722   -3.1556
1963 116    0.0000    0.0910    0.0021  -12.4667  -10.4111
1963 117    0.0400    0.0990    0.0019   -4.5944  -15.5833
1963 118    0.0000    0.1080    0.0016   -9.4667   -9.6278
1963 119    0.1100    0.1180    0.0016  -14.5556   -3.7056
1963 120    0.1500    0.1290    0.0013  -13.0778   -7.5722
1963 121    1.6600    0.1400    0.0013  -11.8611   -6.8833
1963 122    0.0000    0.1520    0.0013  -12.7333   -6.1278
1963 123    0.0000    0.1650    0.0013  -16.1000   -4.7000
1963 124    0.0000    0.1790    0.0013  -14.8222   -8.8944
1963 125    0.0000    0.1940    0.0011  -15.0444  -10.2333
1963 126    0.0000    0.2090    0.0008  -16.5222   -7.5444
1963 127    0.0000    0.2250    0.0005  -16.9278   -5.6944
1963 128    0.0000    0.2420    0.0005   -9.6111  -12.5778
1963 129    0.0800    0.2600    0.0005  -12.1000  -13.9889
1963 130    0.0100    0.2780    0.0005  -12.4444   -9.9611
1963 131    0.0200    0.2980    0.0005   -5.6278  -14.2778
1963 2 1    0.4500    0.3180    0.0005    6.2944  -11.4556
1963 2 2    0.0000    0.3380    0.0008   -2.4889  -13.8556
1963 2 3    0.0000    0.3600    0.0008   -2.4889  -15.1944
1963 2 4    0.0000    0.3820    0.0008    6.1167   -6.5056
1963 2 5    0.0000    0.4050    0.0008   13.3833   -5.1556
1963 2 6    0.0000    0.4280    0.0008    7.1611   -5.0389
1963 2 7    0.0300    0.4530    0.0008    1.4000   -9.8556
1963 2 8    2.8200    0.4780    0.0011   -0.9833   -7.4333
1963 2 9    0.9000    0.5040    0.0011   -5.1778  -11.4000
1963 210    0.9300    0.5300    0.0011   -7.6056  -16.5389
1963 211    0.0400    0.5570    0.0011   -5.0111  -16.7500
1963 212    0.0000    0.5850    0.0008   -2.4667  -14.8167
1963 213    0.1100    0.6130    0.0008   -4.5778  -13.9278
1963 214    0.0200    0.6420    0.0008   -9.3222  -12.9889
1963 215    0.0500    0.6720    0.0008   -6.5389  -14.4444
1963 216    0.0000    0.7030    0.0008   -0.6722  -13.7222
1963 217    0.0400    0.7340    0.0008    7.2500  -10.5944
1963 218    0.1000    0.7650    0.0008    2.2944  -11.2833
1963 219    0.0100    0.7980    0.0011    1.5278   -9.0500
1963 220    0.1000    0.8300    0.0011   -3.2056  -13.3111
1963 221    0.0000    0.8640    0.0011  -13.3778   -9.1667
1963 222    0.0100    0.8980    0.0008   -6.4611  -14.8333
1963 223    0.5200    0.9330    0.0008   -4.7333  -14.5889
1963 224    1.0700    0.9680    0.0008   -3.7667  -16.2556
1963 225    0.0000    1.0040    0.0008   -7.1222  -12.2944
1963 226    0.6300    1.0400    0.0008   -2.2889  -12.4333
1963 227    1.7600    1.0770    0.0008   -0.9167   -9.1278
1963 228    0.0200    1.1140    0.0008   -2.3389  -16.1222
1963 3 1    0.3000    1.1520    0.0008    3.8222   -7.4444
1963 3 2    1.0600    1.1900    0.0008    3.2611   -4.7667
1963 3 3    0.2100    1.2290    0.0008    2.5000   -3.1167
1963 3 4    0.0500    1.2680    0.0008   -0.3833   -8.7056
1963 3 5    0.0100    1.3080    0.0011    4.7167  -12.7222
1963 3 6    0.8200    1.3490    0.0011    3.2167   -3.7556
1963 3 7    0.6000    1.3890    0.0013    2.0667   -4.6611
1963 3 8    0.0000    1.4300    0.0013    0.8889  -11.8889
1963 3 9    0.6100    1.4720    0.0013   -0.0056   -8.8056
1963 310    0.0100    1.5140    0.0016    4.7056  -12.4389
1963 311    3.8800    1.5560    0.0016    3.8111   -2.3278
1963 312    0.2600    1.5990    0.0019    2.1056   -4.8722
1963 313    0.0000    1.6420    0.0021    1.0333  -12.3500
1963 314    0.0000    1.6850    0.0026    8.7389   -7.6833
1963 315    0.0900    1.7290    0.0053   11.1667   -1.4444
1963 316    7.9100    1.7730    0.0106    8.4389   -1.9389
1963 317    0.0600    1.8180    0.0159    0.0389  -13.3333
1963 318    6.3100    1.8620    0.0397    1.5444   -8.1278
1963 319    6.1400    1.9080    0.0530    4.1833   -3.2000
1963 320    0.0000    1.9530    0.0477    3.2611   -7.0500
1963 321    0.0000    1.9980    0.0424    4.7111  -11.2500
1963 322    0.0000    2.0440    0.0450   11.2333   -2.3167
1963 323    0.0000    2.0900    0.0530   21.0889   -0.5611
1963 324    0.0000    2.1370    0.1059   22.2944    1.1611
1963 325    0.9000    2.1830    0.1422   14.6444   -0.3833
1963 326    0.0000    2.2300    0.1491   16.0500   -2.4722
1963 327    0.0000    2.2770    0.1809   17.6500   -1.7333
1963 328    0.0000    2.3240    0.1944   22.3889    2.0444
1963 329    0.0000    2.3710    0.1120   20.5833    7.4333
1963 330    0.0000    2.4180    0.0834   24.2278    1.8333
1963 331    0.6300    2.4660    0.0712   25.6444    6.0222
1963 4 1    2.5400    2.5130    0.0628   25.3000    8.2778
1963 4 2    4.5800    2.5610    0.0596   18.6056    5.9278
1963 4 3    1.3300    2.6090    0.0652    7.9833   -4.4444
1963 4 4    0.0100    2.6560    0.0707   11.0611   -7.2667
1963 4 5    0.0000    2.7040    0.0681   18.5944    0.6500
1963 4 6    0.0200    2.7520    0.0636   21.5833    0.6722
1963 4 7    0.4100    2.8000    0.0596   22.2222    7.4167
1963 4 8    0.0900    2.8480    0.0530   15.8111    3.6722
1963 4 9    0.0000    2.8960    0.0495   11.2500    2.4667
1963 410    0.1600    2.9440    0.0485    9.2056    0.0167
1963 411    0.1700    2.9920    0.0461   11.7389    2.0056
1963 412    0.0000    3.0400    0.0448   13.2833    1.3111
1963 413    0.0000    3.0880    0.0429   18.1333   -2.0889
1963 414    0.0100    3.1360    0.0424   25.0167    3.0611
1963 415    0.0200    3.1830    0.0429   22.0056    8.4444
1963 416    0.4200    3.2310    0.0432   21.2611    9.1500
1963 417    0.0100    3.2780    0.0376   15.5222    1.1944
1963 418    0.8500    3.3260    0.0355    8.3056   -4.8611
1963 419    1.9800    3.3730    0.0371    8.7222    0.3167
1963 420    0.4700    3.4200    0.0381    9.9222   -1.2444
1963 421    0.0600    3.4670    0.0342    9.5056   -3.3667
1963 422    6.4500    3.5130    0.0318    6.3111   -1.2111
1963 423    0.1200    3.5600    0.0331    8.7389   -3.7333
1963 424    0.9200    3.6060    0.0328   17.6778   -0.8333
1963 425    0.2000    3.6520    0.0331   19.7278    1.3333
1963 426    2.9300    3.6980    0.0326   20.4500    2.8444
1963 427    4.1100    3.7440    0.0326   15.5611    8.3778
1963 428    7.4900    3.7890    0.0347   13.3833    8.5222
1963 429   21.2000    3.8340    0.0424   11.4667    2.7278
1963 430    0.0000    3.8790    0.0614   12.2111   -3.1667
1963 5 1    0.0100    3.9230    0.0757   20.0000    2.9000
1963 5 2    0.0700    3.9670    0.0750   20.2389    7.8889
1963 5 3    1.6300    4.0110    0.0652   20.6111    8.3667
1963 5 4    1.5000    4.0550    0.0572   17.6778    4.1444
1963 5 5    0.2700    4.0980    0.0487   20.4222    3.7056
1963 5 6    3.8700    4.1400    0.0440   24.0833    8.2667
1963 5 7    0.4900    4.1830    0.0411   30.2111   13.6889
1963 5 8    0.0300    4.2250    0.0392   26.8944   13.2889
1963 5 9    3.3900    4.2660    0.0347   23.8889   12.9778
1963 510    0.1700    4.3070    0.0344   19.2167    6.0556
1963 511   12.8100    4.3480    0.0387   11.2500    3.9500
1963 512   25.1400    4.3880    0.0509   11.0000    4.9944
1963 513    0.0200    4.4280    0.0649   16.8167    5.3333
1963 514    0.1900    4.4670    0.0723   18.1556    3.8278
1963 515    0.4300    4.5060    0.0890   22.2056    6.6667
1963 516    9.1600    4.5450    0.1081   22.7944    9.6667
1963 517    0.0500    4.5830    0.0964   21.3556    9.2056
1963 518    0.3300    4.6200    0.0792   19.5167    6.2944
1963 519    0.3400    4.6570    0.0707   16.4833    2.7444
1963 520    0.0600    4.6930    0.0670   13.1111    3.3778
1963 521    0.0100    4.7290    0.0620    9.2000   -1.2444
1963 522    0.0200    4.7640    0.0572   13.5222   -4.6556
1963 523    1.1800    4.7990    0.0540   20.2500    0.6056
1963 524    0.5100    4.8330    0.0514   21.8944    5.2222
1963 525    0.2000    4.8660    0.0479   21.3167    8.8556
1963 526    1.8300    4.8990    0.0453   21.0778   12.5722
1963 527    1.4900    4.9310    0.0440   18.1056    9.8000
1963 528    0.0200    4.9630    0.0429   19.2000    6.7333
1963 529    0.0400    4.9940    0.0411   24.5444    6.7000
1963 530    0.7700    5.0250    0.0397   29.5722    9.5444
1963 531    7.0100    5.0540    0.0371   24.9667   15.5278
1963 6 1   10.0800    5.0830    0.0371   22.9000   13.9278
1963 6 2    6.8500    5.1120    0.0376   27.3056   12.6111
1963 6 3    5.6300    5.1400    0.0392   27.5167   16.0056
1963 6 4    5.6400    5.1670    0.0458   29.7111   16.7889
1963 6 5    3.9200    5.1930    0.0561   28.4333   16.2278
1963 6 6    1.6700    5.2190    0.0580   29.7944   15.3611
1963 6 7    7.1400    5.2440    0.0636   30.0278   16.0500
1963 6 8    9.2600    5.2680    0.0614   29.8889   17.7889
1963 6 9   21.2100    5.2920    0.0572   25.8722   15.6778
1963 610    1.6900    5.3150    0.0649   19.4889   12.5056
1963 611    1.6300    5.3370    0.0940   15.8056    7.8722
1963 612    0.0200    5.3590    0.1250   22.6333    7.8778
1963 613    0.0500    5.3790    0.1247   27.0833   13.8667
1963 614    1.3800    5.3990    0.1017   25.8722   12.6000
1963 615    0.2000    5.4190    0.0821   24.9500   13.3389
1963 616    0.0100    5.4370    0.0715   24.9000    9.3333
1963 617    0.0100    5.4550    0.0636   26.7333   10.3222
1963 618    1.4900    5.4720    0.0564   25.0111   13.1722
1963 619    0.0100    5.4880    0.0546   25.8889   13.3556
1963 620    0.1300    5.5030    0.0503   23.4222   11.2611
1963 621    0.1900    5.5180    0.0471   24.1500   10.1667
1963 622    1.0600    5.5320    0.0440   28.0333   14.1111
1963 623    5.1000    5.5450    0.0405   27.8111   14.7444
1963 624    0.0900    5.5570    0.0389   28.0389   17.4611
1963 625    0.1200    5.5680    0.0371   29.7000   20.2722
1963 626    5.1000    5.5790    0.0352   30.3722   13.0833
1963 627    0.2500    5.5890    0.0342   30.8556   15.0722
1963 628    0.1800    5.5980    0.0323   31.8056   18.4611
1963 629    0.1300    5.6060    0.0291   35.7833   20.7778
1963 630    0.9300    5.6130    0.0265   35.5778   20.4833
1963 7 1    0.8700    5.6200    0.0246   31.1056   17.5833
1963 7 2    0.0100    5.6260    0.0228   26.5833   11.9833
1963 7 3   22.8800    5.6310    0.0260   23.6611   13.0944
1963 7 4   20.4200    5.6350    0.0278   25.0389   14.5389
1963 7 5   12.3800    5.6380    0.0368   28.3611   17.3556
1963 7 6    7.2200    5.6410    0.0471   30.2111   16.9611
1963 7 7    4.7600    5.6420    0.0665   29.6444   17.0944
1963 7 8    0.1500    5.6430    0.0742   27.8722   15.6222
1963 7 9    0.0900    5.6430    0.0691   27.9500   14.9722
1963 710    0.2900    5.6420    0.0665   26.6056   16.0722
1963 711    0.3200    5.6410    0.0561   26.2889   17.2722
1963 712    0.2100    5.6380    0.0479   27.4333   17.8444
1963 713    0.0200    5.6350    0.0432   27.9833   15.9944
1963 714    0.0100    5.6310    0.0379   26.1333   12.4167
1963 715    0.2700    5.6260    0.0331   26.3278   12.4278
1963 716   11.0000    5.6200    0.0291   29.3278   15.1278
1963 717    0.6700    5.6130    0.0268   29.7000   14.3444
1963 718   15.0200    5.6060    0.0302   27.8944   16.1389
1963 719    1.2500    5.5980    0.0540   29.1889   15.7111
1963 720    0.2500    5.5890    0.0723   31.0722   14.4611
1963 721    3.1800    5.5790    0.0757   32.1778   17.1000
1963 722    0.0100    5.5690    0.0882   32.6000   17.7556
1963 723    1.1000    5.5570    0.0763   31.8833   19.8111
1963 724   17.6400    5.5450    0.0715   29.6278   20.1778
1963 725    0.6200    5.5320    0.0797   31.7944   21.0889
1963 726   40.8100    5.5180    0.0694   29.4389   19.5278
1963 727   15.6000    5.5040    0.0850   23.8111   16.5500
1963 728    0.8700    5.4880    0.1361   26.2111   13.3278
1963 729   21.6700    5.4720    0.2564   28.5778   13.4833
1963 730    6.4400    5.4550    0.3920   28.3333   15.1222
1963 731    0.0700    5.4370    0.4450   28.4944   14.1667
1963 8 1    3.4400    5.4190    0.4556   29.2167   15.9778
1963 8 2    0.5100    5.4000    0.4794   28.0389   15.7611
1963 8 3    0.0000    5.3800    0.4370   27.7722   12.6444
1963 8 4    0.0100    5.3590    0.3920   27.8500   14.1944
1963 8 5    0.4900    5.3380    0.2993   30.8833   16.1944
1963 8 6    0.0600    5.3150    0.2156   32.3833   16.8556
1963 8 7    0.2400    5.2930    0.1597   32.8167   18.5778
1963 8 8    4.2300    5.2690    0.1242   32.9667   18.8444
1963 8 9    1.9600    5.2450    0.1139   29.8889   16.8167
1963 810    0.1300    5.2200    0.1025   29.5167   15.3167
1963 811    1.8400    5.1940    0.0946   30.7389   17.2833
1963 812    0.0800    5.1670    0.0850   27.4722   17.4889
1963 813    0.0600    5.1400    0.0707   22.5333   12.3444
1963 814    0.0000    5.1130    0.0620   24.3000    7.3556
1963 815    0.0000    5.0840    0.0556   27.0778   10.6389
1963 816    0.1900    5.0550    0.0509   27.0556   13.3889
1963 817    0.0000    5.0250    0.0458   22.0556    8.2333
1963 818    0.3000    4.9950    0.0421   21.2667    9.1556
1963 819    0.1800    4.9640    0.0400   28.3389   11.1944
1963 820    0.0700    4.9320    0.0371   31.5444   11.8500
1963 821    2.5500    4.9000    0.0347   31.1278   15.5333
1963 822    4.1800    4.8670    0.0326   30.3722   17.6056
1963 823   13.2500    4.8330    0.0318   26.6500   17.8500
1963 824    0.4100    4.7990    0.0323   25.1778   17.2556
1963 825    0.6400    4.7650    0.0302   22.7278   15.9611
1963 826    2.1000    4.7300    0.0297   27.3667   16.5333
1963 827    4.0300    4.6940    0.0331   27.5556   17.8278
1963 828    0.2000    4.6580    0.0360   26.5667   13.4778
1963 829    0.0100    4.6210    0.0387   24.3000   10.2389
1963 830    0.0000    4.5830    0.0342   22.3500    8.5167
1963 831    0.1500    4.5450    0.0355   25.0056    9.0611
1963 9 1    8.8500    4.5070    0.0262   23.6778   11.3889
1963 9 2    4.5900    4.4680    0.0275   21.2722   13.9778
1963 9 3    5.4500    4.4290    0.0302   23.4556   10.3444
1963 9 4    1.2600    4.3890    0.0313   22.2889   14.0500
1963 9 5    0.3000    4.3490    0.0299   22.6000   11.6222
1963 9 6    1.0100    4.3080    0.0283   29.3722   15.0500
1963 9 7    0.0000    4.2670    0.0262   26.6889    9.7889
1963 9 8    0.0000    4.2260    0.0241   29.7944   12.9444
1963 9 9    0.0000    4.1840    0.0220   26.3778   11.7111
1963 910    0.0800    4.1410    0.0201   26.3722   10.5167
1963 911    0.4800    4.0990    0.0191   29.2167   14.6889
1963 912    0.0200    4.0550    0.0183   22.5111    8.5278
1963 913    0.0000    4.0120    0.0172   20.2444    2.6278
1963 914    0.0400    3.9680    0.0167   19.4778    9.3000
1963 915    4.3500    3.9240    0.0170   23.4611   13.8444
1963 916    8.1600    3.8800    0.0252   26.1556   15.5500
1963 917    0.0600    3.8350    0.0614   26.1389   16.8167
1963 918    7.2900    3.7900    0.1030   23.8889   14.2667
1963 919    4.4200    3.7450    0.1380   18.3722   11.4889
1963 920    0.0100    3.6990    0.1428   22.2056    9.0056
1963 921    0.1700    3.6530    0.1226   19.7278    7.7444
1963 922    9.8900    3.6070    0.0935   15.8167    7.3556
1963 923    3.6300    3.5610    0.0848   19.1444    9.7833
1963 924    6.6400    3.5140    0.0935   21.7000   12.5889
1963 925    0.0000    3.4680    0.0919   24.2389    6.4667
1963 926    0.0000    3.4210    0.0848   26.8389    6.9333
1963 927    0.0000    3.3740    0.0757   25.5500    9.0278
1963 928    0.0300    3.3270    0.0641   19.6778    7.7556
1963 929    0.0000    3.2790    0.0548   20.8944    2.4056
1963 930    0.0000    3.2320    0.0471   25.8667    5.7778
196310 1    0.0000    3.1840    0.0413   29.5278    7.9611
196310 2    0.0000    3.1370    0.0368   24.7611    7.5500
196310 3    0.0000    3.0890    0.0331   24.6833    3.5500
196310 4    0.0000    3.0410    0.0307   27.6000    9.9722
196310 5    0.0000    2.9930    0.0281   32.7556   10.8167
196310 6    0.0700    2.9450    0.0262   26.7833    9.2000
196310 7    0.7400    2.8970    0.0241   21.9944    6.4111
196310 8    6.2900    2.8490    0.0238   20.2556    5.2389
196310 9    0.0300    2.8010    0.0270   23.4444    3.7167
19631010    0.1600    2.7530    0.0270   21.6833   10.4722
19631011    0.0000    2.7050    0.0262   19.8889    5.9556
19631012    0.0000    2.6570    0.0246   22.8000    4.5778
19631013    0.0000    2.6100    0.0233   25.0333    9.3722
19631014    0.1900    2.5620    0.0225   23.6000   10.8444
19631015    7.9300    2.5140    0.0220   20.7222   10.0722
19631016    1.8700    2.4670    0.0230   19.2833    8.8000
19631017    0.6900    2.4190    0.0268   18.4000    8.7444
19631018    0.0200    2.3720    0.0268   19.7167    8.3667
19631019    0.1200    2.3250    0.0268   24.3667    8.9111
19631020    5.1600    2.2780    0.0270   20.6222   12.1333
19631021    5.7500    2.2310    0.0268   19.2167   12.8556
19631022    0.0000    2.1840    0.0291   24.4000    8.5167
19631023    0.0100    2.1380    0.0291   25.7556   11.2500
19631024    0.2500    2.0910    0.0302   21.9778    9.7889
19631025    0.0100    2.0450    0.0278   20.6722    3.4056
19631026    0.0000    1.9990    0.0260   15.7000    3.8000
19631027    0.0000    1.9540    0.0238   14.4778    0.7333
19631028    0.0000    1.9080    0.0222   10.9500   -2.3000
19631029    0.0000    1.8630    0.0212   12.3389   -4.8167
19631030    0.0800    1.8190    0.0207   13.5389    0.0333
19631031    0.2500    1.7740    0.0201   10.4556    0.3167
196311 1    0.0000    1.7300    0.0193    8.8000   -6.4333
196311 2    0.0000    1.6860    0.0188   13.4778   -6.3111
196311 3    0.0000    1.6430    0.0188   14.0667   -0.8722
196311 4    0.0100    1.6000    0.0185   14.1833   -3.1222
196311 5    0.0000    1.5570    0.0185   12.9889   -1.7000
196311 6    0.0100    1.5150    0.0183   14.5167   -0.9944
196311 7    0.0100    1.4730    0.0183   15.6722    0.3722
196311 8    0.3700    1.4310    0.0177   13.1444    1.3889
196311 9    0.0500    1.3900    0.0177   12.8944   -0.4444
19631110    0.0000    1.3490    0.0172   11.0889   -2.6611
19631111    0.0000    1.3090    0.0167    8.3500   -5.2611
19631112    0.0000    1.2690    0.0164    3.8722   -4.6333
19631113    0.0000    1.2300    0.0159    0.2278   -5.4222
19631114    0.0000    1.1910    0.0138    5.2778   -5.9000
19631115    0.0000    1.1530    0.0164   13.2389   -2.3333
19631116    0.4000    1.1150    0.0167   12.9667   -0.9778
19631117    0.2600    1.0770    0.0167   10.2389   -2.7778
19631118    0.0000    1.0410    0.0170   11.4667   -5.7444
19631119    0.0000    1.0040    0.0167   13.3000   -5.7222
19631120    0.1200    0.9690    0.0175   10.8944   -2.3833
19631121    5.4400    0.9330    0.0164    4.1333   -6.5889
19631122    8.9900    0.8990    0.0146   -0.5722   -8.6944
19631123    0.0100    0.8650    0.0132   -0.1278  -12.9222
19631124    0.0000    0.8310    0.0159    0.3333   -8.9000
19631125    0.0000    0.7980    0.0185   -0.8722   -4.6111
19631126    0.0000    0.7660    0.0225    6.4278   -6.4111
19631127    0.0000    0.7340    0.0222   12.2389   -3.4556
19631128    0.0000    0.7030    0.0228    6.6722   -4.3111
19631129    0.0000    0.6730    0.0172    4.1944   -9.4056
19631130    0.0000    0.6430    0.0159    0.8944   -8.8667
196312 1    0.0000    0.6140    0.0146   -2.6222  -11.1222
196312 2    0.0000    0.5850    0.0185    1.2056  -10.4111
196312 3    0.0000    0.5580    0.0212    4.6056   -7.8111
196312 4    0.0000    0.5310    0.0199    6.4889   -6.9556
196312 5    0.0000    0.5040    0.0172    8.5500   -7.2833
196312 6    0.5800    0.4780    0.0146    8.7611   -6.1389
196312 7    6.9400    0.4530    0.0119    5.5722   -4.1389
196312 8    4.1900    0.4290    0.0093   -3.3667  -10.2722
196312 9    0.0000    0.4050    0.0079  -10.1722  -16.7167
19631210    0.0200    0.3820    0.0066  -11.6278  -16.5556
19631211    0.4300    0.3600    0.0053  -11.4444  -15.5222
19631212    0.3100    0.3390    0.0053   -9.3167  -14.1056
19631213    0.0400    0.3180    0.0040  -14.7444  -13.8389
19631214    0.0400    0.2980    0.0040  -16.6000  -10.4500
19631215    0.0300    0.2790    0.0026  -15.9389   -7.0722
19631216    0.2100    0.2600    0.0026  -14.0389   -8.0889
19631217    1.3700    0.2430    0.0024  -14.3500  -13.9333
19631218    0.0100    0.2260    0.0021  -16.2611   -7.8444
19631219    0.0000    0.2100    0.0021  -16.1056  -10.8389
19631220    0.0200    0.1940    0.0021  -15.4056   -8.9444
19631221    0.0000    0.1800    0.0019  -16.3667   -6.2389
19631222    0.0000    0.1660    0.0019  -12.8611  -10.0333
19631223    0.0000    0.1530    0.0024   -0.6389  -15.8667
19631224    0.0100    0.1410    0.0026    5.0056   -5.7000
19631225    0.0000    0.1290    0.0029    5.2833   -8.4389
19631226    0.0000    0.1180    0.0029    1.4389  -10.1444
19631227    0.0000    0.1090    0.0024   -5.7222  -16.4778
19631228    0.0000    0.1000    0.0019  -10.3000  -16.0167
19631229    0.0000    0.0910    0.0016  -11.1222  -11.5556
19631230    0.0000    0.0840    0.0013   -5.4889  -14.1167
19631231    0.0000    0.0770    0.0013   -0.2111  -11.9778
1964 1 1    0.0000    0.0600    0.0016    6.1611   -5.5000
1964 1 2    0.0000    0.0630    0.0021    7.1333   -3.4389
1964 1 3    0.0000    0.0590    0.0021    3.8500   -3.1944
1964 1 4    0.0000    0.0570    0.0021    5.7833   -5.9111
1964 1 5    0.0100    0.0550    0.0021    1.1167   -6.3611
1964 1 6    0.0100    0.0540    0.0019    1.5833   -8.9056
1964 1 7    0.0100    0.0540    0.0019    1.3833  -10.4167
1964 1 8    1.0700    0.0550    0.0016   -0.8667  -11.3833
1964 1 9    0.0000    0.0570    0.0013  -10.3556  -13.9333
1964 110    0.3700    0.0590    0.0013  -12.0278  -11.3556
1964 111    0.3800    0.0630    0.0011  -13.5944  -13.9444
1964 112    0.0000    0.0670    0.0008  -13.4778   -9.1222
1964 113    0.0000    0.0720    0.0011   -8.6944   -8.9000
1964 114    0.0000    0.0770    0.0013    0.5056  -14.8222
1964 115    0.0000    0.0840    0.0016   -1.9889  -12.2389
1964 116    0.0000    0.0910    0.0016    0.9944  -12.9222
1964 117    0.0000    0.0990    0.0016    4.6056   -6.3167
1964 118    0.0000    0.1080    0.0019    5.5556  -10.5222
1964 119    0.0000    0.1180    0.0019    4.8000   -7.0722
1964 120    0.0000    0.1290    0.0021    6.7611   -9.8667
1964 121    0.0000    0.1400    0.0021    6.1722   -7.0722
1964 122    0.0200    0.1520    0.0021    2.3444   -8.4833
1964 123    0.1200    0.1650    0.0019   -5.7889  -14.2556
1964 124    0.2800    0.1790    0.0019   -9.2000  -15.5444
1964 125    0.0000    0.1940    0.0016   -6.7056  -16.6167
1964 126    0.0000    0.2090    0.0013   -6.4944  -15.3111
1964 127    0.0000    0.2250    0.0013   -8.2444  -12.4000
1964 128    0.0000    0.2420    0.0011   -0.8000  -14.7944
1964 129    0.0000    0.2600    0.0011    0.1500   -9.6056
1964 130    0.0000    0.2780    0.0013    7.6667   -8.3111
1964 131    0.0000    0.2980    0.0016    5.9667   -6.0833
1964 2 1    0.0000    0.3180    0.0016    4.5167   -9.3389
1964 2 2    0.0000    0.3380    0.0019    2.1167   -8.2333
1964 2 3    0.0000    0.3600    0.0019    3.5444   -9.8111
1964 2 4    0.0000    0.3820    0.0021    8.5889   -6.0556
1964 2 5    0.0100    0.4050    0.0026   10.8278   -6.9611
1964 2 6    0.0200    0.4280    0.0026    4.6222   -7.4944
1964 2 7    0.3600    0.4530    0.0024   -4.1444  -10.9278
1964 2 8    1.3600    0.4780    0.0021   -3.8778   -9.9278
1964 2 9    0.5400    0.5040    0.0019   -0.7611  -10.9611
1964 210    0.0000    0.5300    0.0019   -1.9444  -13.1944
1964 211    0.0400    0.5570    0.0019    3.0278  -11.6500
1964 212    0.0200    0.5850    0.0021    1.9667   -3.5500
1964 213    0.0100    0.6130    0.0021    0.9833  -13.4167
1964 214    0.0000    0.6420    0.0021    1.6500   -9.3278
1964 215    0.0000    0.6720    0.0021    0.7111  -13.2056
1964 216    0.0000    0.7030    0.0024    3.1111  -11.4333
1964 217    0.4500    0.7340    0.0024    8.0611   -8.6056
1964 218    2.2700    0.7650    0.0026    3.9556   -5.7444
1964 219    0.1100    0.7980    0.0026   -3.3722  -12.6944
1964 220    0.0000    0.8300    0.0021   -7.7278  -16.8167
1964 221    0.0000    0.8640    0.0019   -3.5778  -14.6722
1964 222    0.3800    0.8980    0.0021    2.6000  -13.5500
1964 223    0.0000    0.9330    0.0016   -8.0389  -11.9000
1964 224    0.0000    0.9680    0.0019    6.4556  -13.0833
1964 225    0.0000    1.0040    0.0016   -0.8944  -15.2111
1964 226    0.0000    1.0400    0.0016   -5.9000  -15.0111
1964 227    0.0100    1.0770    0.0019    2.3389  -13.7389
1964 228    0.0000    1.1140    0.0021    9.4389   -9.6722
1964 229    0.0000    1.1520    0.0026   10.5111   -4.6611
1964 3 1    0.1900    1.1900    0.0032    9.4722   -5.6222
1964 3 2    0.0700    1.2290    0.0032    6.3556   -5.1833
1964 3 3    7.4300    1.2680    0.0026   -2.7611   -8.5667
1964 3 4    0.3300    1.3080    0.0026   -3.0056  -11.9833
1964 3 5    0.3500    1.3490    0.0021   -0.8167  -14.5722
1964 3 6    0.7800    1.3890    0.0021   -1.6000  -13.0278
1964 3 7    0.1900    1.4300    0.0019   -4.3722  -13.0111
1964 3 8    0.0500    1.4720    0.0024   -0.5222  -13.5278
1964 3 9    0.0100    1.5140    0.0026    3.3389  -14.8333
1964 310    0.0000    1.5560    0.0026    5.7722   -7.8444
1964 311    0.0200    1.5990    0.0029    7.4167   -4.8278
1964 312    0.0000    1.6420    0.0040   10.4167   -3.0056
1964 313    0.0000    1.6850    0.0079   10.1667    0.4056
1964 314    0.0000    1.7290    0.0106    7.9111   -4.9722
1964 315    0.0000    1.7730    0.0252   10.9222   -6.9667
1964 316    0.0200    1.8180    0.0358    6.6444   -6.3056
1964 317    0.0000    1.8620    0.0212   -1.1833  -15.4167
1964 318    0.1400    1.9080    0.0238    2.7333  -11.2444
1964 319   20.4000    1.9530    0.0225    0.8389   -3.6611
1964 320    1.9900    1.9980    0.0212   -1.6722  -10.9778
1964 321    0.0000    2.0440    0.0212   -4.6167  -16.3778
1964 322    0.0000    2.0900    0.0225    0.8556  -12.4500
1964 323    1.0800    2.1370    0.0238    3.1611   -5.2556
1964 324    0.0000    2.1830    0.0225   -3.3389  -15.6611
1964 325    0.0000    2.2300    0.0212  -11.2000  -15.4167
1964 326    0.0000    2.2770    0.0225   -5.8444  -15.2056
1964 327    0.1600    2.3240    0.0238   -1.7389  -13.2889
1964 328    0.0200    2.3710    0.0252   -1.1389  -15.3944
